id,log2FoldChange,pval,padj
Arfrp1,-0.6447029024,0.0008598305,0.0041918564
Arg1,-1.8555748637,0.0763100261,0.1882292077
Arg2,5.6241767798,9.48816711495315E-10,1.43575345691941E-08
Arglu1,-0.1480583596,0.3498754031,0.5934831438
Arhgap1,-0.5018657177,0.001389539,0.0064158409
Arhgap10,-1.4036671157,8.54641167831577E-21,3.85597944226373E-19
Arhgap11a,0.1955327074,0.2363561928,0.4518922205
Arhgap12,0.5026270968,0.0061796323,0.0234861552
Arhgap15,Inf,0.293108506,0.5263783549
Arhgap17,-0.3173473288,0.0634913464,0.1620514098
Arhgap18,0.3814630055,0.2231229897,0.4335350054
Arhgap19,-0.1076611697,0.4958444416,0.7409346967
Arhgap20,-0.0550189839,0.8361927433,1
Arhgap21,-0.5607537226,0.0002485939,0.0013820597
Arhgap22,-2.4466027479,3.10054232121853E-47,5.85695851667545E-45
Arhgap23,-0.1207573333,0.5299266405,0.7696383026
Arhgap24,0.8151772921,0.0036684339,0.0148657189
Arhgap25,Inf,1,1
Arhgap26,1.0955973745,0.0005785996,0.0029487478
Arhgap27,-0.0053668598,0.993923743,1
Arhgap28,-0.5251884274,0.008306915,0.0301575224
Arhgap29,-0.6867215739,0.0012007578,0.005624258
Arhgap31,-0.6756124133,6.04995383729366E-05,0.0003906788
Arhgap32,-0.0396047754,0.7995413362,0.9750365755
Arhgap33,0.195375682,0.5434665807,0.7824074042
Arhgap36,-6.2498888919,4.93481391243112E-09,6.61180445476937E-08
Arhgap39,-0.2733972105,0.1866960107,0.3798882017
Arhgap4,-0.2028255448,0.7802262258,0.9607513483
Arhgap42,0.035653861,0.8659885014,1
Arhgap44,-0.5401801092,0.0166655919,0.0540137892
Arhgap5,0.11716789,0.4928840677,0.7384240128
Arhgap6,1.9924935667,1.68871211077949E-06,1.50409125307251E-05
Arhgap8,-0.5158994291,0.6016365742,0.8292280877
Arhgap9,2.9090033627,0.2642920775,0.488793271
Arhgdia,-1.0995824343,3.56361947028983E-15,1.05255358581241E-13
Arhgdib,0.7442508186,4.0634932939965E-05,0.0002739273
Arhgdig,-2.9352571881,0.0012936664,0.0060070571
Arhgef1,-0.2297707611,0.1501416296,0.3214515646
Arhgef10,-0.5695121543,0.0014425947,0.0066340831
Arhgef10l,0.0053508611,1,1
Arhgef11,0.3336736539,0.0557847862,0.1460463715
Arhgef12,0.1819307412,0.2636707794,0.4882055901
Arhgef15,1.3735729527,0.017546233,0.0564670123
Arhgef17,0.0264199766,0.9047222606,1
Arhgef18,-0.5797474877,0.0005275202,0.0027198776
Arhgef19,0.5307995141,0.0328161627,0.0951188544
Arhgef2,0.0245269152,0.899938871,1
Arhgef25,-0.1426371471,0.4804949055,0.726000477
Arhgef26,1.7353481585,0.0032233242,0.013268425
Arhgef3,1.2435755076,1.51652608641105E-05,0.0001128532
Arhgef33,0.4656055198,0.9928997886,1
Arhgef37,-1.2647724239,0.0027162785,0.0115006964
Arhgef4,-1.1606709404,0.007740678,0.0283957008
Arhgef40,-0.2205246186,0.2198206388,0.4290096254
Arhgef5,-0.7590619541,0.0140639533,0.0467077583
Arhgef6,2.0789929093,1.28142009556417E-08,1.61611235823537E-07
Arhgef7,-0.1726898758,0.2863255355,0.5175537283
Arhgef9,-1.7927120127,1.97767687557557E-11,3.73585335067517E-10
Arid1a,-0.2642797629,0.081990109,0.1996614213
Arid1b,0.0124630101,0.9715367119,1
Arid2,0.329454413,0.0525125335,0.1393901252
Arid3a,0.5603378336,0.0080620849,0.029399075
Arid3b,-0.5167112383,0.1012268482,0.2358778739
Arid3c,0.0983773237,1,1
Arid4a,0.525395138,0.005866326,0.0224293024
Arid4b,0.7964247458,1.05293040844976E-05,0.00008102
Arid5a,2.2752582019,1.02027641979003E-25,6.44799693242303E-24
Arid5b,1.4107418973,1.6850142149171E-10,2.85373343393349E-09
Arih1,-0.2327295595,0.1298651646,0.2869017066
Arih2,0.3462957614,0.048799879,0.1313607766
Arl1,0.1927544836,0.2899534659,0.5219697493
Arl10,-0.5430620781,0.0462660674,0.1258208667
Arl11,-0.8842774854,0.6732409154,0.8839315748
Arl13a,0.4392804128,1,1
Arl13b,0.6817263878,0.0022832276,0.0098788529
Arl15,0.6424590049,0.0021032871,0.0091951948
Arl16,0.2076065616,0.4353840597,0.686015398
Arl2,-0.6313685514,0.0003809603,0.0020292393
Arl2bp,-0.7450437075,0.0042461142,0.0168999081
Arl3,-0.2941360786,0.0793646628,0.1943139943
Arl4a,1.4071800303,0.000000058,6.63793402088097E-07
Arl4c,-0.2834448085,0.3192352806,0.5559933611
Arl4d,-1.8213635194,6.31896360667324E-07,6.0887323093449E-06
Arl5a,-0.0148427159,0.910336415,1
Arl5b,0.2583071822,0.2267597978,0.4385280855
Arl5c,2.5884934476,0.0223627212,0.0690897156
Arl6,0.2962215527,0.2512436721,0.4720601949
Arl6ip1,0.3953866498,0.025276713,0.0763000495
Arl6ip4,-0.352427337,0.0330558815,0.0957076123
Arl6ip5,-0.7344145386,3.46763788045838E-05,0.0002376742
Arl6ip6,0.5829054219,0.0011991577,0.0056182943
Arl8a,-0.0342800686,0.8788297834,1
Arl8b,0.0795302329,0.6325919527,0.8539544264
Arl9,-0.3204509314,0.7135612505,0.9124057103
Armc1,-0.0539209531,0.7203382967,0.9174728577
Armc10,-0.4884831594,0.0097500477,0.0344579194
Armc2,2.2370638803,6.74907462761604E-05,0.0004301691
Armc3,1.1025690208,1,1
Armc4,0.6861303616,1,1
Armc5,-0.1936273562,0.2875818196,0.5190604241
Armc6,-0.7952347878,0.000758172,0.003761321
Armc7,-0.4455341599,0.1240628668,0.2770022964
Armc8,-0.4765026109,0.0056553212,0.0217827719
Armc9,-0.0297512701,0.891592185,1
Armcx1,0.5839071145,0.0133086942,0.0445003799
Armcx2,-1.2644582951,1.60352819980917E-15,4.90474194923837E-14
Armcx3,0.4729532404,0.0197154818,0.062039268
Armcx4,0.1714480863,0.5843457506,0.8141435769
Armcx5,0.4159034138,0.0697001324,0.1749096557
Armcx6,0.1963593578,0.559860841,0.7928630075
Arnt,0.7617740662,9.15309188169397E-06,7.11631159865759E-05
Arnt2,0.0602676971,0.7744657007,0.9558490375
Arntl,0.9746139757,1.4948460247829E-06,1.34184872929598E-05
Arntl2,0.2880519155,0.3024040981,0.5372899651
Arpc1a,-0.4193624746,0.0064044184,0.0242333153
Arpc1b,-0.3763437289,0.0237940336,0.0726499891
Arpc2,-0.6519836648,0.0011034247,0.0052253085
Arpc3,-0.2248928414,0.1493858268,0.3201124859
Arpc4,-0.7831528876,3.44475015155625E-07,3.46288041551181E-06
Arpc5,-0.8291126874,1.74516715232281E-05,0.0001282575
Arpc5l,-0.4298543752,0.0098339069,0.0346886645
Arpm1,Inf,1,1
Arpp19,-0.1796661035,0.2411291041,0.4582146031
Arr3,Inf,1,1
Arrb1,1.0353571355,1.84087912532952E-05,0.0001347157
Arrb2,0.1499028303,0.456317081,0.7043526527
Arrdc1,0.0027350499,1,1
Arrdc2,1.2949706324,1.05957859501292E-05,8.14586585343116E-05
Arrdc3,3.6454368407,7.10112356933579E-32,6.59828725172337E-30
Arrdc4,3.382015793,2.85280373692012E-39,4.08664135313807E-37
Arrdc5,Inf,1,1
Arsa,1.1059858338,7.79085298196995E-09,1.01228089765732E-07
Arsb,0.2709030118,0.1103520449,0.252580992
Arsg,0.284474945,0.4601739314,0.707505832
Arsi,2.1863728276,0.003580786,0.0145585883
Arsj,-1.8017315637,1.51397013354006E-17,5.57283653009713E-16
Arsk,0.8180916699,0.0047788565,0.0187468149
Art1,Inf,1,1
Art3,0.2793427035,1,1
Art4,2.359951066,0.290253783,0.5223474172
Art5,1.3706973927,0.5232146347,0.7633729054
Artn,3.3788009578,4.16419475505045E-08,4.87287323616864E-07
Arv1,-0.5839648117,0.0221264705,0.0685010938
Arvcf,-0.2801823852,0.2311325483,0.4447333253
Arx,-3.4911274027,0.1605387299,0.3391913431
Arxes1,-0.1412476743,0.7861485188,0.964933455
Arxes2,-0.3670471462,0.1467709902,0.3158084018
As3mt,1.9964561589,0.0118358163,0.0404649328
Asah1,0.0772453671,0.6401769572,0.8607649875
Asah2,0.5336299536,0.0196302802,0.0618710151
Asap1,-1.1465636393,1.6487750944493E-15,5.03418186031678E-14
Asap2,-0.5516895659,0.0027928455,0.0117598851
Asap3,1.1443290544,1.37840004984599E-06,1.24577796303115E-05
Asb1,0.4012402598,0.1138948338,0.2590094184
Asb10,Inf,1,1
Asb11,-0.8872749759,0.5215050631,0.7617190955
Asb13,-0.4371694127,0.0455719971,0.1242872649
Asb14,1.5401312462,0.5358453757,0.7747650776
Asb15,-Inf,0.0502445466,0.1344913977
Asb16,-1.4842022464,0.4588629669,0.7065187424
Asb17,-Inf,0.2488917296,0.468717006
Asb2,-5.5816913337,0.0004489692,0.0023565744
Asb3,0.327355206,0.2044314516,0.4064041463
Asb4,-0.0178526006,0.9131656628,1
Asb5,0.2428093271,1,1
Asb6,-0.4917070791,0.0037216232,0.0150397294
Asb7,0.9852474004,4.24362957117949E-05,0.0002846196
Asb8,0.2508795002,0.1892511752,0.3834092754
Ascc1,-0.0703966392,0.7274315258,0.9222323127
Ascc2,-0.3096507832,0.0775644193,0.1907212657
Ascc3,-0.1551138591,0.3692351088,0.6153321882
Ascl2,1.9209797635,1,1
Ascl3,1.925269403,1,1
Asf1a,-0.1655903059,0.3651103455,0.6113624429
Asf1b,0.098228866,0.6441097454,0.8638457045
Asgr1,1.4247649448,1,1
Ash1l,0.3171220309,0.0539260451,0.1423289905
Ash2l,-0.5129554645,0.0008823829,0.0042896388
Asl,-0.5225805452,0.0063294099,0.0239811673
Asna1,-0.3901263741,0.0124985184,0.0422932149
Asns,-0.7931795995,8.91567978527417E-07,8.33390622669184E-06
Asnsd1,-0.8471369474,3.19629561889506E-07,3.23582577672592E-06
Aspa,-2.1303484789,0.0543909869,0.1432482096
Aspg,Inf,0.8263088692,0.994935896
Asph,-0.4736979692,0.0018321838,0.008146725
Asphd1,-Inf,0.1945242338,0.3911862716
Asphd2,-0.4528181772,0.3644989467,0.6106119204
Aspm,0.3607725737,0.0753531873,0.1863235458
Aspn,0.3339553308,1,1
Asprv1,1.6563250303,0.3204391245,0.5574764238
Aspscr1,0.050965749,0.801245203,0.9763525228
Asrgl1,-0.4834806475,0.0595281913,0.1538318715
Ass1,2.199098419,0.0007643094,0.0037895815
Aste1,0.0091859886,1,1
Astn1,Inf,0.5413428396,0.7800891451
Astn2,0.8508214745,0.9202459844,1
Asxl1,0.0588221364,0.7406526133,0.9333778335
Asxl2,0.4347950368,0.0121396619,0.0413311129
Asxl3,-1.0172984604,0.390437884,0.639872936
Atad1,0.2758198454,0.0991612087,0.2319158065
Atad2,0.505825129,0.0019572872,0.0086241253
Atad2b,0.2548578944,0.1825660224,0.3732972433
Atad3a,-0.905471006,1.84478386032385E-08,2.27162138674548E-07
Atad5,0.3505502272,0.0586502886,0.1519973558
Atat1,-0.0691448214,0.7430720587,0.9344763833
Atcay,0.2170968463,0.7511814958,0.9387392549
Ate1,-0.4290234237,0.0130867756,0.0439549965
Atf1,0.3764868538,0.0310217688,0.0906911915
Atf2,0.58130102,0.0010625282,0.0050553171
Atf3,1.1155495508,0.0024406317,0.0104859931
Atf4,0.3236932859,0.0444829408,0.1219945361
Atf5,-0.9340516073,6.60728526166647E-07,6.34520858368976E-06
Atf6,-0.0472883823,0.7570798156,0.9430581182
Atf6b,0.1864767282,0.2775783969,0.5061602464
Atf7,0.0922717992,0.6763466947,0.8860999274
Atf7ip,0.1655347091,0.3387064218,0.5797434423
Atf7ip2,-0.5083700162,0.5696884392,0.8014992759
Atg10,1.0020094316,0.0037509523,0.0151465516
Atg12,0.5131236305,0.0079361946,0.0289953636
Atg13,1.032943981,1.37867157066404E-07,1.49055653513222E-06
Atg14,0.6980328145,0.0020986334,0.0091772393
Atg16l1,0.0319357849,0.8797866132,1
Atg16l2,-0.5292389802,0.0852603481,0.2062808422
Atg2a,0.1802597785,0.3209342661,0.5581042018
Atg2b,0.2747797016,0.1104224024,0.2526756023
Atg3,-0.34103741,0.2346848356,0.449947839
Atg4a,0.5276392208,0.0743459785,0.1844432632
Atg4b,-0.4861325954,0.0036047621,0.0146456773
Atg4c,0.226192452,0.4760700498,0.7214968427
Atg4d,-0.7367020696,0.000146317,0.0008609181
Atg5,-0.1651997644,0.3439123178,0.586028226
Atg7,0.0206035241,0.9425223378,1
Atg9a,0.5805470022,0.0015269581,0.0069587511
Atg9b,0.6626176389,0.6265973466,0.8491295536
Athl1,0.7633969633,0.000063022,0.0004046875
Atic,-1.2898672352,3.34403270546687E-19,1.3686648144518E-17
Atl1,-0.0684329353,0.8411869092,1
Atl2,0.226295525,0.1921118764,0.3877425331
Atl3,0.3037415777,0.0600233839,0.1547393474
Atm,0.308297422,0.0656557734,0.166586383
Atmin,-0.8250567754,3.16130624836919E-06,2.67172342229431E-05
Atn1,-0.1365996484,0.3584744391,0.6028936119
Atoh8,0.7001639,0.0298620589,0.0879439425
Atox1,-0.0327251336,0.8288544653,0.9961204642
Atp10a,-0.2505322739,0.2376223332,0.453396077
Atp10d,1.4339483811,4.94077107432505E-07,4.83391319110117E-06
Atp11a,-0.3195957182,0.1785022335,0.3671716397
Atp11b,0.31682998,0.0612243277,0.1573163217
Atp11c,0.1946818863,0.2675942445,0.4933975183
Atp13a1,-0.2464202641,0.1157408994,0.2624674465
Atp13a2,0.2251293716,0.4911976441,0.736603638
Atp13a3,0.3510611619,0.1017863921,0.2367990364
Atp13a4,Inf,1,1
Atp1a1,0.3680993441,0.0219542668,0.0679988912
Atp1a2,2.8656796005,0.2115395358,0.4166997148
Atp1a3,3.856187719,0.0326442969,0.0946938008
Atp1a4,Inf,1,1
Atp1b1,-0.0838562995,0.810383338,0.9832783409
Atp1b2,4.5660961891,7.25435242390683E-07,6.91254535293561E-06
Atp1b3,0.4760921317,0.0294971189,0.0870498004
Atp1b4,-0.9061649019,0.6053441547,0.8319948994
Atp2a1,1.5103227712,0.1509975493,0.3229221041
Atp2a2,0.4614195054,0.0040715323,0.0162799158
Atp2a3,0.6532606733,0.7885096382,0.9669339907
Atp2b1,1.1555340123,3.34264261082756E-11,6.17186106123799E-10
Atp2b3,1.1003541804,1,1
Atp2b4,-1.1357412866,0.000000843,7.95377229116395E-06
Atp2c1,0.0287054876,0.8866854801,1
Atp2c2,1.7203003145,1,1
Atp4b,0.6712135566,1,1
Atp5a1,-0.8024345938,1.76754433132578E-08,2.18119792214574E-07
Atp5b,-1.1243943925,5.04987218525719E-16,1.60161075395888E-14
Atp5c1,-0.7445092945,6.86459009656802E-07,6.58127739877325E-06
Atp5d,-1.0662341889,6.38187470706677E-13,1.46077797888785E-11
Atp5e,-0.2329975526,0.1778246478,0.3661428875
Atp5f1,-0.4286885777,0.0050159267,0.019591861
Atp5g1,-0.9269055192,7.98259166752591E-05,0.0005000756
Atp5g2,-0.645992548,0.198290954,0.3967203793
Atp5g3,-0.6378326653,1.52355961406122E-05,0.0001132295
Atp5h,0.1465442482,0.478127906,0.7235662652
Atp5j,-0.037225226,0.8027322541,0.9775409073
Atp5j2,-0.4853700489,0.0036834067,0.0149123319
Atp5k,-0.1622123407,0.4556370555,0.7038243143
Atp5l,-0.0065877175,0.9515208912,1
Atp5o,-0.3247803876,0.0805812641,0.1967043354
Atp5s,-0.4165118078,0.1888387365,0.3827992783
Atp5sl,0.2092454207,0.5137888105,0.754938854
Atp6ap1,0.0434909901,0.8384115685,1
Atp6ap1l,0.105306569,1,1
Atp6ap2,0.6047097638,0.003922496,0.0157431022
Atp6v0a1,0.2665443616,0.1461921074,0.3149175848
Atp6v0a2,0.1661294004,0.3857815358,0.6344192672
Atp6v0a4,-0.4627960931,0.601273237,0.82886022
Atp6v0b,0.3165459855,0.0746072872,0.1850114349
Atp6v0c,-0.9363941213,0.68580403,0.8932920107
Atp6v0d1,-0.066553983,0.7072917364,0.9083505612
Atp6v0e,-0.158155894,0.3258833226,0.5636851194
Atp6v0e2,0.9810984502,0.4556638042,0.7038243143
Atp6v1a,0.067339438,0.7302534622,0.9245144362
Atp6v1b1,-0.0798914592,0.888657387,1
Atp6v1b2,-0.38086938,0.0422650209,0.1169191679
Atp6v1c1,0.0638004971,0.7119091709,0.9109512169
Atp6v1c2,1.5860502546,0.471459625,0.7169489521
Atp6v1d,0.2770317855,0.1668355495,0.3487660338
Atp6v1e1,0.1980416398,0.2427928744,0.4604970255
Atp6v1e2,Inf,0.6745931566,0.8851366592
Atp6v1f,0.0266297598,0.8989207338,1
Atp6v1g1,0.0652381538,0.7210837501,0.9177041285
Atp6v1g2,0.7208318836,0.0861630985,0.2079965823
Atp6v1h,-0.2373106224,0.2827710071,0.5131250514
Atp7a,0.8851633083,1.55467613712468E-06,1.39264631564217E-05
Atp7b,4.3856342739,0.0002716916,0.0014978764
Atp8a1,0.2515363446,1,1
Atp8a2,1.1115655945,1,1
Atp8b1,4.5039496841,3.05583500612647E-27,2.16172031914872E-25
Atp8b2,-0.4421541279,0.0052567901,0.0204357504
Atp8b3,0.2352922397,0.8128106649,0.9849121708
Atp8b4,3.4610217931,1.82852548873283E-18,7.09533931180977E-17
Atp8b5,0.2911088668,1,1
Atp9a,0.3364690902,1,1
Atp9b,0.1878479983,0.2817509933,0.5115981383
Atpaf1,-0.7963099832,0.0215022474,0.0668276321
Atpaf2,-0.5059363295,0.007478976,0.0276107841
Atpbd4,0.1481092406,0.4761675365,0.7215550028
Atpif1,-0.382559539,0.0259265912,0.0778782814
Atr,0.0286460426,0.8970004533,1
Atrip,-0.0897066517,0.6344789445,0.8554269064
Atrn,-0.1296045419,0.4104376264,0.6600021327
Atrnl1,0.740769812,0.000025439,0.0001801059
Atrx,0.7964147834,1.7452539090484E-06,1.55203904275955E-05
Atxn1,-0.6034847877,0.0042702041,0.0169761351
Atxn10,-0.5044191658,0.0008103547,0.0039914149
Atxn1l,0.0580156299,0.7447645885,0.9354488014
Atxn2,-0.2426279735,0.1261317549,0.2804785377
Atxn2l,-0.1968159226,0.1955584237,0.3925784543
Atxn3,0.5585028764,0.0058313052,0.0223251973
Atxn7,0.5628610304,0.0030797539,0.0127845858
Atxn7l1,-0.5559795257,0.0032002059,0.0131953801
Atxn7l2,0.4383892177,0.0894824316,0.2143538181
Atxn7l3,-0.0319834932,0.827031154,0.9951466847
Atxn7l3b,-0.3488158442,0.0286659276,0.0848720799
AU015836,1.1469909776,1,1
AU019823,0.5230397248,0.0091335787,0.0326402485
AU021034,Inf,0.9762382727,1
AU022252,0.0332106616,0.9291246584,1
AU023871,-0.8397732627,0.6508575006,0.8678867349
AU040320,0.1531534754,0.4089148517,0.6581075087
AU040972,-0.9061649019,0.4993475195,0.7409346967
AU041133,0.4133594672,0.3631806001,0.6090804406
Auh,1.3097084778,6.05552266354101E-08,6.90739446491506E-07
Aup1,-0.2316473817,0.1436081303,0.3107114405
Aurka,-0.3838916504,0.014711152,0.0484869199
Aurkaip1,-0.4288455971,0.0096216802,0.0340532596
Aurkb,0.1405323365,0.4109990155,0.6605810733
Auts2,4.0876295881,4.70695921023647E-18,1.79407159254911E-16
AV039307,0.4304462978,1,1
AV051173,-0.1721737721,0.7859787444,0.964933245
Aven,-0.9288498225,1.25882161095577E-06,1.15017913078483E-05
Avil,-0.9238640771,0.1364445638,0.2982176797
Avl9,0.6822250365,0.0001523653,0.0008933015
Avpi1,-0.8576178684,1.48183277627069E-06,1.3322544677873E-05
Avpr1a,5.1366735953,5.96988307830064E-15,1.71896633360114E-13
Avpr2,0.0948148754,1,1
AW011738,0.4589915393,0.1504132454,0.3219528936
AW046200,1.1295140283,0.2780924687,0.5066517778
AW112010,Inf,1,1
AW146020,0.373452708,0.0994150989,0.2323831316
AW146154,1.0043717575,0.0414199296,0.1149729768
AW209491,-0.897296178,0.0002438321,0.0013585157
AW549542,Inf,0.1675952918,0.3500137366
AW549877,0.903130483,6.88058635591178E-07,6.59293642464456E-06
AW551984,0.3420848814,0.5392939531,0.7784417712
AW554918,0.3186500729,0.135824766,0.2971652956
AW555464,-0.7109614932,0.0159025336,0.0518816765
Awat2,0.4087710615,0.9102166074,1
Axin1,-0.1630287595,0.2912941583,0.5238358176
Axin2,0.8946747382,0.1828203034,0.3736838306
Axl,-0.9828316903,2.9279014332574E-08,3.48550039042207E-07
AY074887,-0.288350843,0.7008008365,0.9044118904
AY358078,-0.8904264838,7.12835609161873E-05,0.0004519972
AY512931,Inf,1,1
Azi1,0.5151429164,0.1051655808,0.2429833783
Azi2,0.4869678941,0.0054583201,0.0211516057
Azin1,-0.739712994,4.18257869445745E-07,4.12735520997265E-06
B020004J07Rik,-Inf,0.3072860118,0.541269243
B130006D01Rik,Inf,1,1
B130024G19Rik,-0.906875465,0.0156200227,0.0511255211
B130034C11Rik,-0.3823496256,0.6630426197,0.8776915626
B230118H07Rik,-0.2345996811,0.3647261927,0.6108977153
B230119M05Rik,-Inf,0.3064220602,0.5408405999
B230120H23Rik,-0.410389407,0.0155637084,0.0509697367
B230206F22Rik,0.0334148843,0.9249301495,1
B230206H07Rik,-0.9363941213,0.5599915686,0.7928630075
B230208H11Rik,1.530371332,0.2712721114,0.4983613973
B230208H17Rik,-0.2680353739,0.084726256,0.2051619018
B230209E15Rik,3.5663023063,0.2950151974,0.5285919578
B230209K01Rik,1.4259800344,1,1
B230216N24Rik,1.0187172754,0.8622410239,1
B230217C12Rik,0.2670704553,0.4635425935,0.7099970758
B230217O12Rik,-1.0334813164,0.0614678892,0.1578366686
B230219D22Rik,0.6961050307,3.07918095466326E-05,0.0002137767
B230312A22Rik,0.1137613774,0.5829134124,0.813004589
B230312C02Rik,1.452623161,1,1
B230319C09Rik,-0.3415441769,0.6747930186,0.8851366592
B2m,0.5341961165,0.005758972,0.0220974841
B330016D10Rik,0.3504262211,0.4633712941,0.709954391
B3galnt1,-0.0184771063,0.891339476,1
B3galnt2,-0.1834815739,0.3021946908,0.5371447352
B3galt1,-0.1548772345,0.6700053766,0.882001029
B3galt2,-0.3026389937,0.6959129453,0.9010804105
B3galt4,0.2757355602,0.5493342541,0.7862006351
B3galt6,0.1787965593,0.4702393264,0.7159165726
B3galtl,0.8118328028,8.67793568919738E-06,6.75911710454476E-05
B3gat2,0.5542847941,0.3661235879,0.612001299
B3gat3,-0.0691367509,0.6758148325,0.8857992353
B3gnt1,0.0814425077,0.6965441096,0.9014794287
B3gnt2,0.4054493255,0.0300662467,0.0884240858
B3gnt3,1.5107840283,0.4437246598,0.693735962
B3gnt4,1.0397129029,0.7770757433,0.9577794268
B3gnt5,-2.3588522919,0.0112429083,0.0388239441
B3gnt6,-0.327483283,0.6987412654,0.9029062882
B3gnt7,-1.3004034751,0.4521547469,0.7011924089
B3gnt8,3.9151879645,0.1152013878,0.2613928004
B3gnt9-ps,1.1821400939,0.0008966339,0.0043466262
B3gntl1,-0.5240368941,0.0739742494,0.183786291
B430212C06Rik,0.7383667607,0.6309910787,0.8526893672
B430306N03Rik,Inf,1,1
B430319G15Rik,1.6307569066,0.0018187268,0.0080973615
B4galnt1,0.3378535883,0.0764234903,0.1883842556
B4galnt2,1.6222196146,0.0050402079,0.0196687771
B4galnt3,-2.7610681723,0.1231657418,0.2755719253
B4galnt4,1.1832287737,0.2566138944,0.4792409326
B4galt1,0.7781181842,3.31077542815648E-06,2.7870827428996E-05
B4galt2,-0.6135798776,0.0002158818,0.0012239473
B4galt3,0.0323094549,0.8904316388,1
B4galt4,-1.3358034392,1.1096451915456E-05,8.4852316915787E-05
B4galt5,1.0499260215,1.3516517668611E-09,1.98928885893341E-08
B4galt6,-0.5954844004,0.0003523128,0.0018943563
B4galt7,0.1058945046,0.6459734001,0.8650216365
B630005N14Rik,0.4653344342,0.0105055326,0.036660598
B630019K06Rik,-1.6905022719,1.10746238982231E-07,1.21643951955563E-06
B830017H08Rik,NA,NA,NA
B930003M22Rik,1.9627944712,0.0376802566,0.1063585568
B930007M17Rik,Inf,1,1
B930041F14Rik,1.0592827485,0.0004208866,0.0022241132
B930059L03Rik,-0.2063067521,0.7818973659,0.9619133843
B9d1,-0.3100643221,0.2265935861,0.4384913196
B9d2,0.3673899559,0.1787987264,0.3676055623
Baalc,-1.0918425292,8.24183504066085E-05,0.0005146282
Baat,0.5601337435,1,1
Baat1,-0.1979825594,0.3117052192,0.5464218558
Bace1,-0.1012442454,0.5673810733,0.7997770111
Bace2,1.5323105519,0.0007003179,0.0035015893
Bach1,0.4129754504,0.0204684976,0.0639966302
Bach2,-1.6350499868,6.19817412094843E-07,0.000005979
Bad,0.0706414611,0.7434642731,0.9345163036
Bag1,-0.4802138051,0.0015324634,0.0069764423
Bag2,-1.087332944,3.11267640239418E-09,4.30812458592238E-08
Bag3,-0.3291485994,0.0452044638,0.1234611906
Bag4,-0.1742078059,0.3006722952,0.5356017363
Bag5,-0.0923640332,0.5966867231,0.8249855039
Bag6,-0.0957721973,0.5159313773,0.7569119023
Bahcc1,-0.6542697671,0.0001661292,0.0009652546
Bahd1,-0.4705707531,0.0080934455,0.0295006624
Bai1,0.6722903217,1,1
Bai2,0.3453903854,0.5655198514,0.7980041246
Bai3,Inf,0.6123952755,0.8373428878
Baiap2,-0.6634181063,5.15741261474779E-05,0.0003384244
Baiap2l1,-0.2077026119,0.694360352,0.9000870561
Baiap2l2,1.2247968113,0.2482143381,0.4682107398
Baiap3,-0.2893135839,0.7315484504,0.9254723184
Bak1,-1.2888200037,9.16236312385911E-17,3.08825533527722E-15
Bambi,0.0064408748,1,1
Bambi-ps1,0.4619846537,0.7750607037,0.956254083
Banf1,-1.0912007652,7.15129479031896E-14,1.85415923748994E-12
Bank1,Inf,0.00000014,0.000001512
Banp,-0.3661538733,0.0617366947,0.158325195
Bap1,-0.1088287532,0.4880348967,0.7333962649
Bard1,0.2310041331,0.2452156076,0.4639287138
Barhl1,0.5362776712,1,1
Barhl2,Inf,1,1
Barx1,-1.1082365744,2.1180354417671E-07,2.22755330852325E-06
Barx2,Inf,0.03438519,0.0989257599
Basp1,-1.6812720922,5.87153667460272E-12,1.20257802748434E-10
Batf,5.0603440085,0.0086726509,0.031260824
Batf2,1.5882470637,0.4064077952,0.6552996904
Batf3,1.8359656695,0.000000366,3.65582950642166E-06
Bax,-0.5870651207,0.0002645263,0.0014621245
Baz1a,-0.3299177538,0.0386155927,0.1085708273
Baz1b,0.248079288,0.1212273462,0.2721204075
Baz2a,-0.2171840966,0.1700823144,0.3541750436
Baz2b,0.5280433245,0.0036087838,0.0146585522
BB123696,Inf,0.7027047033,0.9055693279
BB557941,-1.3162972493,0.013017838,0.0438004768
Bbc3,-0.3026339736,0.2788431056,0.5076586513
Bbip1,-0.1209763968,0.5156133447,0.7566495983
Bbs1,1.1052672483,1.53067613307521E-05,0.0001136111
Bbs10,0.4273604207,0.3557006532,0.5994602184
Bbs12,0.4082891825,0.05686948,0.1482764084
Bbs2,0.6115631155,0.0236201866,0.072196125
Bbs4,0.0924694119,0.7342048507,0.9278768846
Bbs5,0.2347685757,0.432102579,0.6836487191
Bbs7,-0.2282740015,0.2488157804,0.468717006
Bbs9,0.9792314266,4.05538353886251E-05,0.0002735637
Bbx,0.7057758685,0.0006767847,0.0033950969
BC002163,-0.4453604899,0.0192321984,0.0608730419
BC002230,0.1382665093,0.4974333584,0.7409346967
BC003266,-0.5682720522,0.0056495835,0.0217700831
BC003331,0.9070671423,2.66925415013968E-06,2.29537162785898E-05
BC003965,0.0952034454,0.6587790556,0.8739751209
BC004004,0.198034646,0.2781749748,0.5066517778
BC005537,0.1282859152,0.4381857172,0.6882057997
BC005561,0.6190021668,0.0057718049,0.0221319041
BC005624,0.1340951679,0.5856563412,0.8151767211
BC005764,1.0823304696,0.0005506573,0.0028247683
